id,popularity,vote_average,vote_count
65990,1.078008,5.1,10
60216,1.121417,6.9,22
21336,1.272285,6.9,18
35044,1.852584,5.5,11
2861,0.816074,6.7,6
23451,0.712844,6.4,9
25376,11.251632,7.8,638
59314,0.336354,8.0,1
12244,18.502877,6.6,1291
58450,1.407524,5.7,6
5060,6.933646,7.0,33
15809,4.691962,5.0,82
29914,0.434371,4.8,3
52710,0.532973,6.8,7
140887,0.694665,3.0,2
40979,0.792053,6.6,5
22494,7.916957,7.1,189
37903,11.059855,7.2,263
227370,0.498167,5.7,6
17899,7.156341,4.0,35
18120,2.82459,5.5,42
106006,0.282701,1.0,2
17445,11.040602,6.3,102
63581,0.92226,7.6,22
23736,4.41396,3.9,15
19898,10.391425,6.5,783
20171,1.070242,5.8,11
21700,1.879667,6.5,25
57412,0.484253,5.6,5
72083,1.072649,7.0,22
17046,1.676894,4.6,10
6309,6.500496,4.5,36
10313,6.253084,5.9,755
20715,1.019084,5.3,5
17632,3.459518,6.3,30
31936,1.019564,6.9,18
40954,0.528089,4.9,11
8071,0.742592,6.6,5
43255,1.861653,7.7,28
42225,1.046594,6.7,16
689,1.045352,6.8,11
22774,2.079739,6.6,10
53430,1.34682,7.3,18
32317,0.774436,6.7,20
47576,1.459828,7.1,9
2979,1.670747,5.2,17
17618,2.627695,5.2,48
19994,13.483131,5.3,858
11323,11.698089,6.0,305
117531,0.290042,6.0,1
42762,0.996787,4.0,2
3511,3.365903,5.6,63
37317,1.445309,6.2,8
25900,1.301133,6.7,12
29134,2.08087,6.3,17
12569,11.23915,5.7,192
19912,8.805723,5.4,851
18501,9.730681,5.6,778
22794,11.665693,6.5,1799
279606,0.686178,0.0,0
26367,1.805018,6.0,40
43757,1.024914,4.3,3
23253,0.176884,0.0,1
114618,0.478596,5.8,5
18570,6.931952,7.3,223
36703,0.528434,7.4,7
46768,0.568565,7.2,3
18724,3.559789,4.8,30
22536,5.213648,7.0,198
16873,6.737142,6.0,98
22326,0.631264,6.9,9
25643,10.279603,5.6,188
29963,14.337355,6.8,111
30685,4.065407,5.2,75
25549,1.527971,5.7,6
63615,0.004763,0.0,0
26009,0.601989,6.5,7
26500,1.680423,6.2,5
35113,6.888131,5.9,11
40225,0.173588,5.5,2
17455,4.550477,4.4,69
12699,5.168183,4.1,63
25532,1.392353,6.2,16
23827,12.706424,5.9,1351
14579,0.944598,6.3,3
185591,0.152636,7.0,2
28299,0.613542,9.0,1
16194,1.661349,6.9,20
62396,0.477674,5.5,5
18974,8.158266,5.4,11
64450,1.696516,5.8,19
44208,0.5667,6.8,10
19136,0.888554,6.9,6
25112,1.020165,7.0,13
28051,1.433703,5.7,20
20178,5.431657,6.5,181
67612,1.732727,6.8,24
25050,6.98658,7.5,65
43360,1.051178,6.8,18
41053,0.439683,7.6,13
54563,1.021998,7.0,17
76636,0.050018,7.0,5
22074,6.032166,7.0,168
91262,1.235239,8.0,18
38670,0.996376,6.6,5
22717,4.450762,5.2,32
23128,12.492389,7.9,241
12573,7.971424,6.6,492
28053,7.016044,6.9,114
24869,5.124589,6.5,102
90056,1.322024,7.2,22
126597,0.020031,7.3,6
24561,1.274672,5.9,18
36800,3.360982,6.3,53
14476,4.132844,7.3,25
104275,0.755721,7.1,7
21398,4.037911,5.1,44
23127,3.517689,6.1,43
39506,0.524014,6.8,8
23202,10.304654,6.7,389
24001,5.87477,5.1,67
22798,14.511442,6.7,366
23082,7.087161,6.0,523
62635,0.110592,4.7,3
61524,0.738739,4.9,4
19959,16.211937,5.9,1219
18065,2.459096,5.3,37
19908,11.063029,7.2,3655
28665,6.803354,5.5,139
23044,2.496887,6.9,38
54191,0.521478,4.5,2
18176,6.67905,6.1,96
23532,1.523889,4.8,10
46068,0.554625,6.2,10
33474,0.992299,6.7,12
26688,5.010852,5.3,179
22787,7.759722,5.3,225
4786,3.54169,6.1,40
24684,8.593196,6.9,423
77246,0.459044,6.8,5
63795,4.063707,6.2,7
63978,0.006566,5.3,4
11156,6.119818,6.7,254
74469,0.762512,6.6,5
44054,0.455902,6.1,7
26763,0.72712,6.4,13
99189,0.565573,7.1,16
18710,3.669545,6.0,16
33476,1.268897,6.2,11
19899,15.152577,5.3,601
23706,9.288013,4.7,302
142084,0.045762,5.0,1
39488,0.734235,7.0,5
106254,0.378451,7.3,4
11807,3.959411,7.2,55
17622,2.935128,6.1,36
60773,0.555174,6.4,13
885,0.67543,6.8,13
126136,0.493431,2.5,2
23966,10.698928,5.5,100
188858,0.150906,5.5,2
48214,0.215726,9.5,1
44685,1.785708,4.7,3
92990,0.14231,7.9,8
43902,0.630823,5.2,14
43850,0.167229,6.8,2
33857,0.004706,0.0,0
33380,1.671405,4.3,20
70569,0.045825,7.0,1
21910,3.568522,6.0,62
4734,1.484109,6.6,17
42678,9.089542,6.0,13
44334,5.423814,6.4,14
42537,0.451434,6.1,9
16523,12.36223,6.4,580
46931,0.152572,5.2,3
1686,0.505098,6.6,6
67062,1.518475,6.3,20
59239,0.505948,7.3,6
85927,0.675717,7.0,14
63107,1.267451,6.8,11
29124,1.065423,6.4,4
44630,1.733978,4.3,16
53423,1.448145,6.7,24
37340,0.340178,6.3,3
38702,1.383981,5.8,4
43990,0.882065,6.5,6
18214,7.903056,4.0,42
3513,5.951361,5.2,106
19837,0.876713,5.9,7
25132,4.021983,5.1,46
12572,13.825651,5.7,174
22803,16.639047,7.2,1522
32563,1.180546,6.4,16
52941,1.069442,4.8,6
180576,0.396507,7.2,5
33806,3.961008,7.3,54
50936,1.17823,6.0,7
8915,5.308718,5.4,71
19904,6.164529,5.4,172
120518,1.096075,5.7,5
24238,8.888393,7.8,596
19918,11.219086,5.2,272
24056,8.904174,5.8,186
23512,4.098714,6.4,60
31189,1.450946,6.3,21
54154,0.284301,4.5,2
85763,0.119106,4.7,3
37637,0.573692,7.4,12
94663,1.112254,6.0,13
69912,0.598802,6.9,7
51619,2.852338,5.5,8
21058,0.976409,6.7,12
30506,1.319154,6.5,4
97029,0.00243,8.4,5
71041,1.455458,5.7,18
98914,1.078462,7.6,12
54419,0.918802,6.2,9
89681,0.185,3.6,4
42788,1.316212,7.1,13
8926,2.27035,5.8,34
16398,1.207034,2.3,8
24392,1.484663,3.4,16
2973,1.952217,5.7,14
32928,0.090387,5.5,2
22947,8.338562,6.7,1246
141640,1.020542,4.8,5
168607,0.621779,7.2,3
13558,0.703207,5.6,14
105419,0.483662,5.6,5
47430,0.654686,7.3,3
34631,0.508032,6.8,7
234937,0.554205,10.0,1
19035,1.471078,7.5,23
56619,1.04531,7.4,28
26191,1.636869,6.5,19
23173,7.481106,5.3,43
53985,4.579609,6.0,78
49167,0.76225,6.3,12
39306,0.281938,7.0,2
71171,1.963778,6.2,15
84089,0.571269,5.6,7
31021,0.26853,6.1,5
173171,0.427297,7.0,4
48329,0.950414,7.8,12
44338,0.026351,7.7,32
36577,1.27754,5.2,23
22447,3.579347,5.8,25
43893,2.556791,7.2,11
65403,0.462832,4.5,4
22804,17.360894,6.0,755
13576,7.015456,6.7,253
28422,5.619382,8.1,89
108021,3.491156,4.8,6
94653,0.734854,6.6,7
1697,2.199488,7.2,30
36949,1.01233,6.7,11
38680,1.158998,4.1,9
24418,10.829432,5.5,354
22821,8.051448,5.8,264
22800,12.569979,6.7,33
24804,10.92143,7.3,204
29150,5.130276,6.1,45
14968,4.222195,7.7,49
38065,1.112933,4.4,8
16577,13.293466,6.1,420
61647,0.561477,4.9,5
37767,1.75852,7.1,39
22820,3.67036,6.2,51
10315,8.695893,7.5,1206
30431,3.744449,6.6,71
197552,0.178325,2.5,2
38984,2.277923,6.1,36
36278,1.557791,4.3,26
54648,2.304986,5.2,32
32834,0.632251,4.5,12
14834,7.256932,6.3,10
53263,0.52082,3.4,4
51317,1.005974,7.5,12
70555,1.277919,5.9,17
63401,0.460171,9.0,3
84273,1.680835,6.9,13
82040,0.329601,7.3,8
85715,0.811576,7.0,7
836,0.684876,6.4,17
17979,12.869273,6.6,1137
43370,0.620172,6.3,12
113520,0.012515,8.7,6
94638,0.352988,5.0,4
84656,0.141664,5.8,4
105077,6.190967,6.6,145
95600,0.208349,5.7,3
84772,0.316238,5.7,5
106537,0.004706,0.0,0
53767,0.177365,6.5,5
18930,1.073017,6.3,14
4475,3.574829,6.0,50
24565,0.942629,8.0,11
108200,0.559264,7.0,2
77121,0.131188,7.3,2
52048,0.110236,6.3,3
75804,0.994973,5.0,2
24480,12.916643,7.9,335
37060,0.615096,7.1,12
176273,0.038728,5.0,1
19851,2.947074,6.7,35
24293,5.074153,6.8,37
14161,16.698628,5.6,4994
22825,10.424946,5.4,610
8088,6.777379,7.1,167
70805,0.29962,6.3,3
21581,0.981474,6.0,5
22824,13.751992,5.8,451
25793,8.293548,6.9,426
23189,0.390205,6.0,5
11699,8.405395,6.0,331
18239,30.121292,5.6,2518
17774,20.020975,3.9,47
28089,5.499937,7.0,120
14859,9.560911,7.0,162
7860,1.729031,6.7,15
22832,9.163897,6.2,384
32511,0.663231,6.1,14
14172,9.866744,5.3,51
19167,2.423015,4.7,34
121088,0.602894,5.0,1
73501,0.163851,5.7,3
2261,1.832365,7.8,5
9924,7.874411,4.7,40
30231,1.17383,5.0,14
33273,8.075698,7.3,288
33035,1.771273,6.1,25
55628,0.956692,5.3,15
112687,0.842879,7.4,7
20411,8.628157,4.9,47
71329,1.322729,6.5,14
32543,0.550797,6.2,6
54966,0.00222,8.0,4
91426,1.318545,6.7,9
6058,5.903348,4.2,48
31002,6.527479,3.6,31
34003,4.718655,5.8,13
25472,4.763307,6.3,57
7445,9.108917,6.8,650
23269,0.114894,4.0,2
411456,0.005625,0.0,0
47466,0.300037,7.4,10
109175,0.402235,5.7,3
153118,0.178094,8.5,2
18595,3.440424,6.5,14
53516,0.173856,6.3,5
27258,1.860205,5.1,42
20764,3.750365,6.0,41
25467,1.054892,4.7,6
161094,0.019502,0.0,0
267523,0.109412,5.8,3
22881,12.753109,7.2,1626
93743,0.300485,5.4,8
97035,0.262016,7.6,5
88276,0.772591,7.0,5
94466,0.133043,7.3,3
99875,0.322571,6.0,2
126863,0.100414,8.0,2
58435,0.24812,7.6,5
1284,5.854434,6.3,41
19116,2.07055,3.6,25
25716,4.668907,7.3,42
36106,1.00589,7.0,8
90041,0.107544,8.3,6
104776,0.475386,7.8,4
8353,0.861507,5.8,9
15400,6.577491,6.7,98
22640,3.81571,6.1,60
22949,9.52295,5.2,215
36272,2.916012,4.0,30
16866,10.44244,5.6,573
12404,3.600917,6.6,50
23951,2.400134,7.2,56
30238,4.059534,7.6,86
29406,1.963322,6.8,16
34653,10.952545,7.3,475
14452,6.078986,4.6,32
18472,4.089346,4.9,29
51284,0.652747,6.2,10
7980,12.738789,6.6,1101
22954,9.109838,7.0,1150
2143,1.826608,6.8,12
10198,16.616517,6.7,1293
26171,6.786855,6.5,291
32634,14.936586,6.1,26
4597,9.951662,5.5,211
37190,2.589745,4.1,17
31909,3.580884,5.5,59
62131,3.72826,5.9,16
20606,6.715813,6.0,117
139212,0.164427,7.0,3
57654,0.205707,6.7,5
18175,1.211974,6.5,13
88067,0.305743,4.3,6
30526,2.471939,5.8,6
347,1.151573,7.1,16
35867,1.67554,7.2,5
64414,0.831463,7.1,7
83491,1.002979,7.0,13
56800,0.630414,6.6,18
38759,0.356157,7.0,2
28392,0.69562,4.8,9
92432,1.026581,7.2,11
45987,0.392361,7.3,6
55261,6.833725,5.5,10
27719,1.131262,4.3,9
42836,0.358455,6.8,4
101382,0.902028,6.0,8
47122,0.674241,5.4,10
89785,0.578015,7.3,4
129417,0.981955,7.3,4
53161,0.136278,6.3,3
47046,4.995545,6.3,17
82404,0.557702,7.3,8
128846,0.151806,7.3,3
63764,0.352696,5.3,7
148597,0.047883,7.0,2
46886,0.08079,5.3,2
129303,0.69501,6.9,10
24438,7.323405,5.1,281
174598,0.139346,4.0,1
60639,0.722427,5.8,2
125512,0.004948,10.0,1
14704,1.782024,4.8,14
100122,0.539706,5.0,3
48496,1E-06,8.0,15
33052,1.989347,6.5,4
140281,0.446719,4.9,4
26032,1.297088,6.1,25
29697,0.629729,6.0,9
16576,1.014387,6.4,5
272772,0.00353,0.0,0
19197,2.947919,6.3,49
23947,0.993784,6.0,6
25968,5.553972,5.8,75
61872,2.076139,6.3,46
32615,1.832915,7.0,35
19995,185.070892,7.2,12114
10197,5.658857,5.1,169
9650,1.507646,5.5,21
64481,2.187121,6.9,21
10268,2.770788,6.4,37
22897,9.083133,6.2,370
10528,15.68604,7.0,5883
25196,9.347931,6.8,279
13988,2.67815,4.9,26
36811,4.029732,6.7,55
40054,1.166358,5.8,8
23398,9.909961,5.3,688
28520,3.089725,5.7,32
15772,2.925476,6.7,24
132397,0.539444,6.4,7
38908,0.723122,5.9,11
42206,0.563592,7.0,11
26533,0.55343,3.7,6
25137,5.1991,5.5,79
22043,0.597295,4.5,2
18898,3.840482,6.4,74
26123,7.432114,5.1,454
40494,1.801071,6.4,23
27172,4.643058,6.9,21
17591,4.585964,6.1,9
49687,4.479003,7.8,59
51831,0.483399,4.8,6
44808,1.059873,1.8,5
121379,0.49755,8.5,2
41886,0.075972,6.3,2
24050,0.889589,6.9,13
94803,0.180465,6.8,5
156015,0.63294,7.0,2
94727,0.435021,6.6,7
132392,0.177418,8.0,2
114790,0.441521,7.8,3
36293,0.532741,5.7,7
26129,0.354214,4.5,6
110733,0.189609,6.5,4
96107,0.003734,0.0,0
89647,0.039985,5.0,1
27390,1.471453,4.9,22
122163,1.089141,4.0,7
352237,0.489636,5.5,2
25769,8.153954,5.8,288
14159,5.097788,6.0,10
25680,8.652856,7.6,38
36117,0.126661,5.3,5
43876,0.415978,7.3,2
63215,0.506871,6.5,2
124994,0.238122,5.0,1
54051,0.037259,5.0,1
80960,0.218456,4.2,3
97032,0.105885,9.0,4
148536,0.277691,5.0,1
64736,1.047412,5.4,14
23963,6.407207,6.6,187
35148,0.014168,0.0,0
26465,0.168673,5.8,3
51422,1.124954,4.2,7
60489,3.095364,3.8,9
16204,5.812464,6.1,22
23404,2.762953,4.9,29
20236,6.078318,4.4,15
148077,0.271386,5.3,3
42564,1.323773,6.0,16
65572,0.920379,5.6,8
25190,1.368063,5.4,6
22327,5.433934,5.9,323
19901,10.038613,6.0,646
28644,0.982504,6.6,23
24458,1.101593,6.2,18
13723,1.367062,5.5,11
15791,1.821627,4.1,12
28178,8.621359,7.7,1769
291554,0.047019,0.0,0
149851,1.304582,3.5,2
14773,0.054354,9.0,1
147683,0.259357,0.0,0
25195,7.432311,6.5,474
20504,14.39853,6.6,2207
33613,8.405013,7.0,451
57251,0.663224,6.0,8
85126,0.801399,6.5,12
123772,5.309937,5.8,9
4286,11.95878,6.0,16
21575,6.892315,7.5,398
104320,0.058556,4.0,3
4932,2.063207,6.3,11
39023,0.369155,6.5,2
187401,0.273083,6.8,2
25927,10.143164,6.4,23
14173,3.879014,6.2,13
28227,2.221044,7.7,39
31875,0.647706,5.5,7
44085,0.719249,6.8,14
58589,0.254232,6.4,7
26820,4.138817,6.2,45
119905,0.185391,8.0,4
24271,6.776165,5.8,102
52273,0.685233,6.0,3
95140,1.437403,5.6,9
179066,0.80842,1.3,3
37222,0.547188,5.4,13
55197,0.727895,7.5,4
87065,0.014346,9.0,3
20551,1.229301,3.7,9
28280,2.480543,4.1,11
26125,1.001318,4.9,10
26765,1.590689,6.1,4
5707,0.468108,5.3,2
323111,0.370146,0.0,0
26961,1.169339,2.1,10
126925,0.153125,5.5,2
1450,7.524117,5.1,94
101006,0.411596,7.3,9
52429,0.702752,6.3,3
81895,0.967882,5.6,19
148435,0.062996,6.0,1
46335,0.222668,5.5,4
18476,7.455953,5.5,124
15774,4.971198,7.3,78
20107,11.561666,5.9,21
12161,1.242183,6.3,9
164421,0.040883,5.0,1
101342,0.503167,8.8,4
41970,2.592915,6.1,6
89800,0.487234,7.0,5
21521,6.7196,6.6,56
44027,3.349413,6.0,54
143098,0.235882,3.0,1
31175,4.79386,7.0,117
22274,3.03607,6.5,32
4579,0.466019,6.3,6
32097,0.767395,7.0,12
83430,0.166009,4.7,3
13634,1.777029,6.7,9
144089,0.25,0.0,0
40229,1.918891,6.0,34
10800,10.938912,6.5,131
277622,0.040054,8.0,1
25676,12.183711,6.6,107
44941,0.720374,6.9,4
25205,4.318909,6.9,129
17602,0.152437,5.5,4
14981,0.294119,5.2,5
45699,1.468247,6.9,26
17606,4.674662,5.1,58
25594,3.629657,6.3,24
25602,9.203341,5.4,87
40660,0.368731,7.5,4
101376,0.409213,5.0,3
49956,1.190292,7.2,16
43844,0.491306,7.9,8
15930,0.496686,4.7,6
65642,0.646416,7.6,10
86303,0.119106,7.7,3
63771,0.095589,8.0,2
52229,0.86193,7.0,12
2395,9.671944,5.0,486
13855,7.062323,7.7,250
21153,0.672521,5.6,5
83994,0.270279,5.8,6
5761,0.564638,5.6,8
57978,1.509256,6.8,18
23999,0.704172,7.4,10
42720,1.101985,5.3,8
17911,4.566951,3.7,54
32559,1.127443,5.4,7
253476,0.114365,5.0,1
69061,0.111171,6.0,3
13382,7.129761,6.9,131
13358,1.215778,4.8,15
33511,5.08732,7.2,250
27182,0.128607,7.3,3
29110,0.132201,8.0,2
23410,6.487576,5.1,73
266740,0.07998,4.8,2
22164,12.673118,6.6,131
15255,18.957084,6.8,148
71885,1.082428,4.4,15
20453,7.675621,7.8,850
108573,3.3E-05,0.0,0
16095,2.180399,7.2,28
4253,2.58331,6.1,23
43346,1.152132,6.3,16
40083,1.985376,7.0,28
61864,1.352869,6.6,15
59390,0.746921,5.5,2
22894,13.795875,5.2,643
15807,0.955413,6.3,11
85507,0.457598,5.4,5
72241,1.637557,5.1,7
22404,6.924131,6.8,31
27567,1.199005,6.8,25
147692,0.035727,0.0,0
41787,0.694327,5.7,3
106482,0.375724,0.0,0
26752,1.629036,7.0,15
48609,0.765825,3.4,5
251281,0.002844,0.0,0
160266,1.245891,5.7,8
21033,2.713961,4.6,17
23988,5.280974,4.1,99
186129,0.008198,0.0,0
51120,0.257941,7.3,6
21453,2.684329,7.1,31
5153,0.704028,6.8,22
17836,0.833855,5.4,4
51429,1.041534,6.6,13
32130,0.967785,6.5,2
126083,0.430813,6.8,4
13522,3.861969,6.1,30
47370,0.271087,6.8,6
31156,0.787493,8.0,4
84104,0.146623,5.3,2
46336,0.634211,6.0,10
27569,6.523155,6.0,93
62775,0.164919,6.3,3
120109,0.539853,7.2,3
8349,4.918419,6.4,80
75877,1.207703,7.6,24
43891,1.095264,5.9,12
33295,1.199003,7.2,17
29501,13.313415,5.2,22
16453,4.70231,7.3,24
13477,10.118113,5.7,389
12201,9.554067,6.2,496
47554,0.412259,3.7,3
33395,1.540778,7.0,8
2974,0.979118,6.9,19
14016,2.061375,7.0,45
94706,0.001655,6.2,6
26466,10.217404,6.9,623
49807,0.23842,6.9,9
99749,2.946078,6.5,11
79509,1.756955,6.0,21
46623,2.000936,5.2,14
52863,2.365103,6.8,9
92283,0.815137,6.4,5
42137,0.612085,6.7,9
8952,5.773752,6.4,514
40724,3.496181,8.0,36
33159,0.665873,5.0,1
26137,0.261949,6.4,7
71825,1.60034,5.7,10
103201,0.94439,6.3,3
98246,1.134351,6.6,15
33630,0.67326,6.0,11
51675,0.038858,6.0,1
281287,0.035294,5.0,1
33602,4.762242,7.7,93
12169,6.173752,7.5,139
252407,0.645652,0.0,1
43333,0.556292,7.2,5
42212,0.914133,4.6,8
33728,0.858836,5.3,3
27989,4.747197,5.2,52
25983,5.706196,6.0,201
42683,0.703532,6.4,6
271677,0.735283,5.0,5
46423,0.204307,4.5,5
24469,6.070216,6.9,256
11518,5.793932,6.9,59
7344,0.590386,6.4,7
4887,0.862463,7.7,13
51022,0.732884,7.2,16
31578,2.954229,5.7,52
18670,2.946935,6.3,24
25293,0.937805,6.4,7
59013,0.193886,5.3,5
32856,7.466721,5.7,1043
7978,9.297209,5.5,562
60086,8.262337,5.3,53
11324,15.813629,7.8,6559
90052,0.084953,6.0,2
81382,0.489897,3.8,3
8898,1.20873,5.8,14
183946,0.006175,0.0,0
17334,3.438508,6.1,51
26715,7.489306,4.5,92
19311,3.350555,6.0,28
38448,4.757269,6.5,84
45988,0.133927,0.0,0
20047,1.779516,3.7,17
55522,0.570175,6.8,8
81399,0.996818,6.4,12
13949,6.955841,7.1,52
24253,14.38601,6.9,561
15324,1.097684,5.0,14
32657,9.785895,6.0,2079
23742,14.313079,5.3,518
36457,0.612006,7.3,7
27561,3.093829,7.0,42
11439,6.76482,6.7,681
42586,0.552281,4.9,8
26963,5.544992,7.3,184
32868,2.425754,6.4,46
30298,1.63702,6.1,12
23172,6.663422,5.5,351
30128,3.208138,5.7,20
29381,0.957227,6.7,13
42295,0.485843,5.2,11
41894,0.518507,6.0,5
67736,1.726864,6.3,9
25950,3.228053,4.9,17
32124,2.080893,5.6,24
26428,8.029671,6.9,404
56931,1.045618,6.2,8
12273,1.369086,5.3,22
22805,8.42093,4.8,45
79519,1.394956,6.5,7
20083,4.382125,6.7,68
29388,6.936818,6.1,20
15357,9.133996,6.0,323
20406,0.098675,5.8,2
22166,0.268346,4.2,6
408956,0.041176,5.0,1
18489,1.372814,7.0,29
120280,0.10156,4.0,2
19962,1.659274,7.2,15
29427,10.914556,6.2,649
22971,8.371479,6.6,1302
45576,0.719517,6.8,19
23023,6.74468,5.2,500
29785,0.623718,7.4,9
63195,0.286634,6.1,8
20871,3.142233,7.4,39
14235,5.825183,4.8,60
71370,0.038825,5.0,1
25967,3.727745,5.6,57
5595,3.950545,6.6,85
32092,0.488704,7.0,4
10664,8.853168,6.5,496
28739,5.187,4.4,96
17473,6.490979,4.3,191
200664,0.022707,0.0,0
224642,0.159754,7.0,1
117499,0.036471,7.0,1
174748,0.0,0.0,0
26022,11.264586,7.7,237
12155,17.285093,6.4,4773
40623,2.259456,7.4,52
22972,11.174041,6.4,730
119819,1.061454,6.0,13
29182,2.237262,6.0,37
17277,2.824367,6.0,34
24424,3.892393,6.8,27
26389,6.885593,6.2,684
61880,0.332145,6.1,8
31515,0.543395,6.7,3
20618,4.004323,5.3,63
28925,1.770765,4.7,19
23488,11.069608,5.8,588
26771,0.994335,6.9,9
43012,1.308651,6.5,15
27583,8.509231,6.0,163
6883,1.712445,6.3,24
26390,12.50422,6.2,296
34016,8.101247,5.9,544
25941,7.478206,6.7,351
34195,1.302258,3.5,13
20471,5.910208,3.6,10
18514,0.589948,5.1,7
23169,8.307719,6.9,980
18704,1.806613,7.0,26
12718,3.553427,3.4,21
15360,4.496482,7.1,23
19969,0.980721,4.1,11
85521,0.693882,4.3,3
36233,2.113993,5.3,23
16763,4.084162,5.2,60
16350,3.147644,4.6,31
15846,5.59423,5.4,58
14765,6.33835,6.1,40
44363,10.245682,5.9,586
94182,0.154237,8.0,1
34592,1.425986,4.7,31
26430,0.222757,6.9,4
59719,0.513825,5.7,6
30903,1.660014,7.7,17
26623,1.916293,4.0,15
55412,0.041718,8.0,1
48145,1.41737,6.4,13
29426,9.159799,4.7,118
217632,0.27606,7.0,2
195204,0.223436,4.5,2
34335,9.711183,5.1,85
16239,1.84991,6.6,12
80196,1.250248,6.5,2
31299,3.396498,6.1,44
34563,8.204894,5.7,40
27573,6.715263,5.6,878
32678,2.735297,6.2,25
12834,9.954095,5.9,143
31723,7.052376,5.2,30
24225,0.476791,6.6,5
49508,0.129965,4.5,3
26558,1.640696,6.4,14
15483,3.501564,4.7,46
31678,1.182411,4.6,7
45921,0.381248,4.3,5
33788,6.253597,5.2,35
5753,1.737379,5.5,16
43495,0.742283,5.2,8
32688,1.3411,6.6,18
24973,10.374608,6.0,11
42342,0.628683,7.1,8
168171,0.1145,5.5,1
80595,0.219878,6.5,2
66953,0.16663,7.8,4
16436,5.260798,7.4,77
31867,7.502967,6.2,627
42451,0.44984,6.6,5
43138,3.425142,6.8,6
4933,0.720247,5.8,9
264241,0.071782,5.0,2
28355,9.644085,6.1,580
64104,0.156478,2.0,4
194931,0.11243,5.0,1
20027,1.44792,5.6,17
36970,7.785003,7.3,112
19616,2.431428,6.3,29
34423,3.761656,6.3,54
69872,2.095122,6.5,21
20216,0.92956,6.0,7
23048,11.967652,5.9,911
28211,10.445867,5.9,514
30779,0.616008,2.1,8
89199,0.293657,4.8,5
19152,1.169328,5.2,8
38687,0.765315,7.9,11
30018,5.030112,7.6,192
10191,14.416681,7.5,4319
22582,10.978036,5.6,96
37181,10.35646,7.3,98
45035,2.793366,6.9,37
15544,9.435287,3.8,45
24874,2.123997,4.5,13
51330,0.013026,5.9,4
28510,8.226,5.2,114
11763,1.27801,6.4,16
33421,1.483085,6.9,16
48336,2.30961,6.9,17
21467,2.13223,7.4,26
24499,6.615604,5.2,19
20825,4.241465,5.0,88
16190,0.719799,6.3,8
109572,0.482398,5.9,4
52637,0.113018,5.5,1
25053,4.173112,6.6,53
104607,1.134103,7.9,8
10469,1.703002,7.4,19
11122,1.348347,8.4,17
27936,5.278672,6.8,150
18823,11.972347,5.6,2280
196328,0.329985,4.0,1
213845,0.109838,6.0,1
15382,1.413075,6.4,16
31196,2.660436,5.1,27
18352,2.58383,8.0,39
34769,5.600277,6.5,197
39830,0.772541,4.9,5
132744,1.838534,5.3,12
161179,0.451851,5.0,3
35939,3.353004,5.3,35
23483,17.26045,7.1,4747
16686,1.488763,5.8,6
15973,1.458094,6.9,5
4252,1.499512,6.2,27
16759,13.465072,6.6,45
43008,3.931676,5.8,14
184741,0.214955,8.0,1
57124,0.288698,5.2,3
93519,2.193229,6.6,22
35056,8.443736,5.9,1148
47090,2.252625,5.7,29
13417,7.680092,6.0,233
39931,1.631239,5.8,21
24429,7.196137,6.4,9
36419,9.063797,5.4,253
22419,8.776971,6.1,36
43327,0.728698,7.8,4
76568,4.544583,6.0,14
40855,0.79658,0.0,0
22488,1.148336,5.8,12
49131,0.362957,5.2,3
35207,0.387385,3.0,2
42669,9.035549,4.2,7
18273,1.961313,5.2,21
37223,0.613431,5.1,9
53522,0.150713,4.7,3
39459,0.894215,5.7,5
35689,2.212466,5.4,21
166375,0.068498,6.0,1
34784,0.275394,2.0,1
52903,0.982331,6.9,11
8980,2.415286,5.4,27
11801,3.599876,5.3,45
25572,0.770685,5.8,7
34583,4.010976,5.6,80
11761,6.013545,5.9,65
22943,0.621999,6.6,14
27586,19.42051,6.3,262
15323,0.438766,6.3,6
1568,1.607398,7.0,31
48688,1.578564,7.4,24
33226,0.58526,8.5,4
96010,1.459135,5.8,9
27179,1.618275,6.2,27
11303,3.037224,3.3,10
18426,1.885187,7.0,31
19939,1.461326,6.5,15
36916,2.137943,6.4,24
145902,0.044653,7.0,1
79924,0.178514,3.7,3
116983,0.845713,5.1,13
17988,1.216724,5.3,7
26178,1.822979,5.6,33
19587,2.340454,6.0,25
68987,0.466178,6.0,2
36124,1.580266,6.6,20
20781,1.938244,5.1,19
22649,2.411191,6.2,29
31561,1.057669,6.6,13
1912,2.529219,6.9,30
35002,2.600011,5.1,18
47813,0.908184,7.4,22
14766,1.648107,6.3,6
36731,0.943604,7.4,4
141714,0.674662,7.1,11
19401,0.090474,3.0,1
31869,0.458794,6.1,4
26186,3.359214,5.9,7
55236,1.204787,7.0,2
34803,10.863441,5.5,248
37861,8.651468,5.9,323
